order,x,y,hole,piece,group,fips,abbr,NAME
15552,898211.3996,-2071545.152,F,5,72.5,72,PR,Puerto Rico
15553,898159.6513,-2071543.63,F,5,72.5,72,PR,Puerto Rico
15554,898120.2341,-2070318.395,F,5,72.5,72,PR,Puerto Rico
15555,898133.5963,-2070312.055,F,5,72.5,72,PR,Puerto Rico
15556,1021392.458,-2147973.215,F,6,72.6,72,PR,Puerto Rico
15557,1022185.086,-2148026.902,F,6,72.6,72,PR,Puerto Rico
15558,1022229.265,-2148029.894,F,6,72.6,72,PR,Puerto Rico
15559,1023482.246,-2147841.837,F,6,72.6,72,PR,Puerto Rico
15560,1023704.156,-2147829.897,F,6,72.6,72,PR,Puerto Rico
15561,1023847.199,-2147822.2,F,6,72.6,72,PR,Puerto Rico
15562,1025229.814,-2147747.808,F,6,72.6,72,PR,Puerto Rico
15563,1027175.349,-2147967.355,F,6,72.6,72,PR,Puerto Rico
15564,1028581.468,-2147880.187,F,6,72.6,72,PR,Puerto Rico
15565,1028692.139,-2147873.326,F,6,72.6,72,PR,Puerto Rico
15566,1028974.304,-2147766.741,F,6,72.6,72,PR,Puerto Rico
15567,1029127.288,-2147708.953,F,6,72.6,72,PR,Puerto Rico
15568,1031264.164,-2146901.77,F,6,72.6,72,PR,Puerto Rico
15569,1032945.67,-2146118.271,F,6,72.6,72,PR,Puerto Rico
15570,1034792.331,-2145836.406,F,6,72.6,72,PR,Puerto Rico
15571,1035878.699,-2144929.01,F,6,72.6,72,PR,Puerto Rico
15572,1035880.377,-2144927.609,F,6,72.6,72,PR,Puerto Rico
15573,1036049.945,-2144882.706,F,6,72.6,72,PR,Puerto Rico
15574,1037380.354,-2144530.406,F,6,72.6,72,PR,Puerto Rico
15575,1037727.189,-2144438.562,F,6,72.6,72,PR,Puerto Rico
15576,1037891.974,-2144394.926,F,6,72.6,72,PR,Puerto Rico
15577,1038956.16,-2144472.567,F,6,72.6,72,PR,Puerto Rico
15578,1039177.767,-2144488.735,F,6,72.6,72,PR,Puerto Rico
15579,1040962.133,-2144120.222,F,6,72.6,72,PR,Puerto Rico
15580,1041453.172,-2144018.812,F,6,72.6,72,PR,Puerto Rico
15581,1044189.913,-2143047.476,F,6,72.6,72,PR,Puerto Rico
15582,1045640.861,-2142702.63,F,6,72.6,72,PR,Puerto Rico
15583,1045686.068,-2142696.734,F,6,72.6,72,PR,Puerto Rico
15584,1047322.367,-2142483.304,F,6,72.6,72,PR,Puerto Rico
15585,1048752.292,-2142236.286,F,6,72.6,72,PR,Puerto Rico
15586,1048755.615,-2142235.712,F,6,72.6,72,PR,Puerto Rico
15587,1049001.451,-2142193.244,F,6,72.6,72,PR,Puerto Rico
15588,1049010.074,-2142191.754,F,6,72.6,72,PR,Puerto Rico
15589,1049897.041,-2142038.532,F,6,72.6,72,PR,Puerto Rico
15590,1050091.455,-2142004.947,F,6,72.6,72,PR,Puerto Rico
15591,1050586.945,-2141919.352,F,6,72.6,72,PR,Puerto Rico
15592,1051015.469,-2141136.073,F,6,72.6,72,PR,Puerto Rico
15593,1051008.2,-2141118.001,F,6,72.6,72,PR,Puerto Rico
15594,1050957.538,-2140992.048,F,6,72.6,72,PR,Puerto Rico
15595,1050921.263,-2140901.864,F,6,72.6,72,PR,Puerto Rico
15596,1050586.945,-2140070.709,F,6,72.6,72,PR,Puerto Rico
15597,1051411.648,-2139722.408,F,6,72.6,72,PR,Puerto Rico
15598,1052250.141,-2139368.283,F,6,72.6,72,PR,Puerto Rico
15599,1052367.544,-2139318.7,F,6,72.6,72,PR,Puerto Rico
15600,1054510.825,-2139193.401,F,6,72.6,72,PR,Puerto Rico
15601,1055568.983,-2139040.702,F,6,72.6,72,PR,Puerto Rico
15602,1057115.661,-2138817.507,F,6,72.6,72,PR,Puerto Rico
15603,1060752.799,-2138495.372,F,6,72.6,72,PR,Puerto Rico
15604,1060844.365,-2138487.262,F,6,72.6,72,PR,Puerto Rico
15605,1061006.731,-2138472.882,F,6,72.6,72,PR,Puerto Rico
15606,1062391.617,-2138598.18,F,6,72.6,72,PR,Puerto Rico
15607,1062559.847,-2138618.902,F,6,72.6,72,PR,Puerto Rico
15608,1063478.153,-2138732.015,F,6,72.6,72,PR,Puerto Rico
15609,1064172.216,-2138817.507,F,6,72.6,72,PR,Puerto Rico
15610,1064600.788,-2139043.719,F,6,72.6,72,PR,Puerto Rico
15611,1064663.655,-2139076.901,F,6,72.6,72,PR,Puerto Rico
15612,1065062.515,-2139287.43,F,6,72.6,72,PR,Puerto Rico
15613,1065163.758,-2139295.616,F,6,72.6,72,PR,Puerto Rico
15614,1066612.116,-2139412.728,F,6,72.6,72,PR,Puerto Rico
15615,1068030.033,-2139412.728,F,6,72.6,72,PR,Puerto Rico
15616,1068128.466,-2139495.863,F,6,72.6,72,PR,Puerto Rico
15617,1068298.566,-2139639.527,F,6,72.6,72,PR,Puerto Rico
15618,1068623.713,-2139914.141,F,6,72.6,72,PR,Puerto Rico
15619,1069151.111,-2140478.093,F,6,72.6,72,PR,Puerto Rico
15620,1069942.537,-2140007.949,F,6,72.6,72,PR,Puerto Rico
15621,1070110.212,-2140056.657,F,6,72.6,72,PR,Puerto Rico
15622,1070950.773,-2140300.826,F,6,72.6,72,PR,Puerto Rico
15623,1071129.676,-2140352.795,F,6,72.6,72,PR,Puerto Rico
15624,1072253.591,-2140901.993,F,6,72.6,72,PR,Puerto Rico
15625,1072283.785,-2140916.746,F,6,72.6,72,PR,Puerto Rico
15626,1073268.358,-2141248.685,F,6,72.6,72,PR,Puerto Rico
15627,1073305.988,-2141261.371,F,6,72.6,72,PR,Puerto Rico
15628,1074789.748,-2141386.67,F,6,72.6,72,PR,Puerto Rico
15629,1075302.993,-2141684.714,F,6,72.6,72,PR,Puerto Rico
15630,1075383.207,-2141731.295,F,6,72.6,72,PR,Puerto Rico
15631,1075442.562,-2141721.34,F,6,72.6,72,PR,Puerto Rico
15632,1075943.856,-2141637.266,F,6,72.6,72,PR,Puerto Rico
15633,1076053.96,-2141603.419,F,6,72.6,72,PR,Puerto Rico
15634,1076895.136,-2141344.837,F,6,72.6,72,PR,Puerto Rico
15635,1077064.933,-2141292.641,F,6,72.6,72,PR,Puerto Rico
15636,1077988.264,-2141982.111,F,6,72.6,72,PR,Puerto Rico
15637,1078006.771,-2141987.521,F,6,72.6,72,PR,Puerto Rico
15638,1078147.295,-2142028.599,F,6,72.6,72,PR,Puerto Rico
15639,1078845.532,-2142232.707,F,6,72.6,72,PR,Puerto Rico
15640,1079788.198,-2142360.591,F,6,72.6,72,PR,Puerto Rico
15641,1079804.774,-2142362.839,F,6,72.6,72,PR,Puerto Rico
15642,1079999.64,-2142389.275,F,6,72.6,72,PR,Puerto Rico
15643,1080626.131,-2142232.707,F,6,72.6,72,PR,Puerto Rico
15644,1080672.413,-2142265.689,F,6,72.6,72,PR,Puerto Rico
15645,1080806.519,-2142361.255,F,6,72.6,72,PR,Puerto Rico
15646,1081428.334,-2142804.37,F,6,72.6,72,PR,Puerto Rico
15647,1081549.462,-2142890.688,F,6,72.6,72,PR,Puerto Rico
15648,1082274.826,-2142734.12,F,6,72.6,72,PR,Puerto Rico
15649,1082324.203,-2142740.29,F,6,72.6,72,PR,Puerto Rico
15650,1083527.807,-2142890.688,F,6,72.6,72,PR,Puerto Rico
15651,1083824.647,-2142389.275,F,6,72.6,72,PR,Puerto Rico
15652,1083969.236,-2142271.497,F,6,72.6,72,PR,Puerto Rico
15653,1084516.98,-2141825.323,F,6,72.6,72,PR,Puerto Rico
15654,1084804.616,-2141761.04,F,6,72.6,72,PR,Puerto Rico
15655,1085077.629,-2141700.025,F,6,72.6,72,PR,Puerto Rico
15656,1085407.28,-2142169.948,F,6,72.6,72,PR,Puerto Rico
15657,1085411.811,-2142171.703,F,6,72.6,72,PR,Puerto Rico
15658,1086027.013,-2142409.994,F,6,72.6,72,PR,Puerto Rico
15659,1086297.579,-2142514.793,F,6,72.6,72,PR,Puerto Rico
15660,1086658,-2142971.396,F,6,72.6,72,PR,Puerto Rico
15661,1087235.85,-2143703.451,F,6,72.6,72,PR,Puerto Rico
15662,1087286.972,-2143768.215,F,6,72.6,72,PR,Puerto Rico
15663,1087393.785,-2143865.669,F,6,72.6,72,PR,Puerto Rico
15664,1088111.209,-2144520.224,F,6,72.6,72,PR,Puerto Rico
15665,1089067.571,-2144426.196,F,6,72.6,72,PR,Puerto Rico
15666,1089180.502,-2144431.296,F,6,72.6,72,PR,Puerto Rico
15667,1089670.32,-2144453.419,F,6,72.6,72,PR,Puerto Rico
15668,1089759.904,-2144457.465,F,6,72.6,72,PR,Puerto Rico
15669,1089726.873,-2144833.58,F,6,72.6,72,PR,Puerto Rico
15670,1089486.422,-2144999.274,F,6,72.6,72,PR,Puerto Rico
15671,1088565.057,-2145634.183,F,6,72.6,72,PR,Puerto Rico
15672,1088534.98,-2145654.909,F,6,72.6,72,PR,Puerto Rico
15673,1088408.049,-2145742.377,F,6,72.6,72,PR,Puerto Rico
15674,1087418.876,-2145240.964,F,6,72.6,72,PR,Puerto Rico
15675,1087382.051,-2145236.926,F,6,72.6,72,PR,Puerto Rico
15676,1086691.742,-2145161.23,F,6,72.6,72,PR,Puerto Rico
15677,1086561.388,-2145146.935,F,6,72.6,72,PR,Puerto Rico
15678,1085869.055,-2145240.964,F,6,72.6,72,PR,Puerto Rico
15679,1085678.285,-2145294.661,F,6,72.6,72,PR,Puerto Rico
15680,1084978.755,-2145491.56,F,6,72.6,72,PR,Puerto Rico
15681,1084121.487,-2145648.348,F,6,72.6,72,PR,Puerto Rico
15682,1083428.934,-2146306.329,F,6,72.6,72,PR,Puerto Rico
15683,1083363.403,-2146142.883,F,6,72.6,72,PR,Puerto Rico
15684,1083165.125,-2145648.348,F,6,72.6,72,PR,Puerto Rico
15685,1082914.629,-2145410.233,F,6,72.6,72,PR,Puerto Rico
15686,1082340.888,-2144864.849,F,6,72.6,72,PR,Puerto Rico
15687,1081615.304,-2144739.551,F,6,72.6,72,PR,Puerto Rico
15688,1080922.971,-2144802.09,F,6,72.6,72,PR,Puerto Rico
15689,1080791.067,-2145366.262,F,6,72.6,72,PR,Puerto Rico
15690,1080911.981,-2145969.422,F,6,72.6,72,PR,Puerto Rico
15691,1080922.971,-2146024.243,F,6,72.6,72,PR,Puerto Rico
15692,1080956.363,-2146096.794,F,6,72.6,72,PR,Puerto Rico
15693,1081153.749,-2146525.655,F,6,72.6,72,PR,Puerto Rico
15694,1080527.258,-2146995.799,F,6,72.6,72,PR,Puerto Rico
15695,1079867.736,-2146619.684,F,6,72.6,72,PR,Puerto Rico
15696,1079643.793,-2146643.366,F,6,72.6,72,PR,Puerto Rico
15697,1079274.276,-2146682.443,F,6,72.6,72,PR,Puerto Rico
15698,1078851.809,-2147055.15,F,6,72.6,72,PR,Puerto Rico
15699,1078812.501,-2147089.827,F,6,72.6,72,PR,Puerto Rico
15700,1078317.915,-2146588.415,F,6,72.6,72,PR,Puerto Rico
15701,1077658.393,-2146494.386,F,6,72.6,72,PR,Puerto Rico
15702,1076817.118,-2146740.307,F,6,72.6,72,PR,Puerto Rico
15703,1076801.124,-2146744.982,F,6,72.6,72,PR,Puerto Rico
15704,1076798.093,-2146749.923,F,6,72.6,72,PR,Puerto Rico
15705,1076437.662,-2147337.342,F,6,72.6,72,PR,Puerto Rico
15706,1076339.569,-2147497.212,F,6,72.6,72,PR,Puerto Rico
15707,1076333.798,-2147497.898,F,6,72.6,72,PR,Puerto Rico
15708,1075020.525,-2147653.999,F,6,72.6,72,PR,Puerto Rico
15709,1074864.752,-2148172.317,F,6,72.6,72,PR,Puerto Rico
15710,1074831.531,-2148282.858,F,6,72.6,72,PR,Puerto Rico
15711,1074822.779,-2148311.98,F,6,72.6,72,PR,Puerto Rico
15712,1074346.08,-2148860.393,F,6,72.6,72,PR,Puerto Rico
15713,1074196.288,-2149032.72,F,6,72.6,72,PR,Puerto Rico
15714,1073891.21,-2149222.664,F,6,72.6,72,PR,Puerto Rico
15715,1073239.926,-2149628.161,F,6,72.6,72,PR,Puerto Rico
15716,1073228.18,-2149630.954,F,6,72.6,72,PR,Puerto Rico
15717,1072956.103,-2149695.648,F,6,72.6,72,PR,Puerto Rico
15718,1072351.798,-2149839.338,F,6,72.6,72,PR,Puerto Rico
15719,1072316.595,-2149847.708,F,6,72.6,72,PR,Puerto Rico
15720,1072023.74,-2149804.876,F,6,72.6,72,PR,Puerto Rico
15721,1071030.803,-2149659.651,F,6,72.6,72,PR,Puerto Rico
15722,1070206.346,-2149565.622,F,6,72.6,72,PR,Puerto Rico
15723,1070371.281,-2148688.095,F,6,72.6,72,PR,Puerto Rico
15724,1071327.423,-2147246.395,F,6,72.6,72,PR,Puerto Rico
15725,1070338.25,-2146744.982,F,6,72.6,72,PR,Puerto Rico
15726,1069514.013,-2146870.501,F,6,72.6,72,PR,Puerto Rico
15727,1068030.033,-2146839.011,F,6,72.6,72,PR,Puerto Rico
15728,1067922.848,-2146855.451,F,6,72.6,72,PR,Puerto Rico
15729,1067702.097,-2146889.311,F,6,72.6,72,PR,Puerto Rico
15730,1067007.829,-2146995.799,F,6,72.6,72,PR,Puerto Rico
15731,1066315.497,-2147559.971,F,6,72.6,72,PR,Puerto Rico
15732,1066487.517,-2148404.937,F,6,72.6,72,PR,Puerto Rico
15733,1066513.243,-2148531.307,F,6,72.6,72,PR,Puerto Rico
15734,1066341.932,-2148649.727,F,6,72.6,72,PR,Puerto Rico
15735,1065787.879,-2149032.72,F,6,72.6,72,PR,Puerto Rico
15736,1065787.879,-2149628.161,F,6,72.6,72,PR,Puerto Rico
15737,1066150.561,-2150505.909,F,6,72.6,72,PR,Puerto Rico
15738,1066078.87,-2150522.934,F,6,72.6,72,PR,Puerto Rico
15739,1065629.803,-2150629.578,F,6,72.6,72,PR,Puerto Rico
15740,1065622.944,-2150631.207,F,6,72.6,72,PR,Puerto Rico
15741,1064970.748,-2150778.778,F,6,72.6,72,PR,Puerto Rico
15742,1064271.794,-2150936.929,F,6,72.6,72,PR,Puerto Rico
15743,1064238.058,-2150944.562,F,6,72.6,72,PR,Puerto Rico
15744,1063788.747,-2150364.918,F,6,72.6,72,PR,Puerto Rico
15745,1063776.502,-2150349.121,F,6,72.6,72,PR,Puerto Rico
15746,1063182.823,-2149565.622,F,6,72.6,72,PR,Puerto Rico
15747,1062523.521,-2149722.19,F,6,72.6,72,PR,Puerto Rico
15748,1062193.65,-2150568.448,F,6,72.6,72,PR,Puerto Rico
15749,1062086.413,-2150509.458,F,6,72.6,72,PR,Puerto Rico
15750,1061862.157,-2150386.097,F,6,72.6,72,PR,Puerto Rico
15751,1061567.159,-2150223.823,F,6,72.6,72,PR,Puerto Rico
15752,1060774.388,-2150248.884,F,6,72.6,72,PR,Puerto Rico
15753,1060577.986,-2150255.092,F,6,72.6,72,PR,Puerto Rico
15754,1060488.235,-2150223.102,F,6,72.6,72,PR,Puerto Rico
15755,1060050.369,-2150067.035,F,6,72.6,72,PR,Puerto Rico
15756,1059786.56,-2150411.88,F,6,72.6,72,PR,Puerto Rico
15757,1058863.229,-2150725.236,F,6,72.6,72,PR,Puerto Rico
15758,1057874.057,-2151007.322,F,6,72.6,72,PR,Puerto Rico
15759,1056851.853,-2151790.82,F,6,72.6,72,PR,Puerto Rico
15760,1055763.807,-2152511.56,F,6,72.6,72,PR,Puerto Rico
15761,1055401.125,-2153169.761,F,6,72.6,72,PR,Puerto Rico
15762,1055382.56,-2153181.298,F,6,72.6,72,PR,Puerto Rico
15763,1054697.755,-2153606.883,F,6,72.6,72,PR,Puerto Rico
15764,1054543.636,-2153702.663,F,6,72.6,72,PR,Puerto Rico
15765,1053588.084,-2153858.396,F,6,72.6,72,PR,Puerto Rico
15766,1053389.748,-2153890.72,F,6,72.6,72,PR,Puerto Rico
15767,1052334.513,-2154204.296,F,6,72.6,72,PR,Puerto Rico
15768,1052088.175,-2154048.114,F,6,72.6,72,PR,Puerto Rico
15769,1051839.927,-2153890.72,F,6,72.6,72,PR,Puerto Rico
15770,1051490.918,-2153890.72,F,6,72.6,72,PR,Puerto Rico
15771,1051213.436,-2153890.72,F,6,72.6,72,PR,Puerto Rico
15772,1050685.818,-2154235.566,F,6,72.6,72,PR,Puerto Rico
15773,1050685.818,-2154705.709,F,6,72.6,72,PR,Puerto Rico
15774,1050026.296,-2155081.824,F,6,72.6,72,PR,Puerto Rico
15775,1049386.234,-2155238.875,F,6,72.6,72,PR,Puerto Rico
15776,1049348.97,-2155248.018,F,6,72.6,72,PR,Puerto Rico
15777,1049004.093,-2155332.64,F,6,72.6,72,PR,Puerto Rico
15778,1047849.984,-2154925.036,F,6,72.6,72,PR,Puerto Rico
15779,1045838.608,-2154987.795,F,6,72.6,72,PR,Puerto Rico
15780,1044354.848,-2155207.122,F,6,72.6,72,PR,Puerto Rico
15781,1044091.04,-2154893.766,F,6,72.6,72,PR,Puerto Rico
15782,1044156.882,-2153357.818,F,6,72.6,72,PR,Puerto Rico
15783,1044083.334,-2153340.879,F,6,72.6,72,PR,Puerto Rico
15784,1043100.402,-2153114.492,F,6,72.6,72,PR,Puerto Rico
15785,1043068.836,-2153107.222,F,6,72.6,72,PR,Puerto Rico
15786,1042013.601,-2153326.548,F,6,72.6,72,PR,Puerto Rico
15787,1040760.619,-2153639.904,F,6,72.6,72,PR,Puerto Rico
15788,1040430.968,-2153357.818,F,6,72.6,72,PR,Puerto Rico
15789,1039969.193,-2153483.336,F,6,72.6,72,PR,Puerto Rico
15790,1039321.569,-2153606.46,F,6,72.6,72,PR,Puerto Rico
15791,1038485.434,-2153765.422,F,6,72.6,72,PR,Puerto Rico
15792,1037628.165,-2153828.182,F,6,72.6,72,PR,Puerto Rico
15793,1035946.44,-2154454.892,F,6,72.6,72,PR,Puerto Rico
15794,1034264.714,-2155395.179,F,6,72.6,72,PR,Puerto Rico
15795,1033110.606,-2156178.898,F,6,72.6,72,PR,Puerto Rico
15796,1032187.275,-2156304.196,F,6,72.6,72,PR,Puerto Rico
15797,1031264.164,-2156649.041,F,6,72.6,72,PR,Puerto Rico
15798,1031182.502,-2156624.792,F,6,72.6,72,PR,Puerto Rico
15799,1030208.929,-2156335.686,F,6,72.6,72,PR,Puerto Rico
15800,1029318.63,-2156492.474,F,6,72.6,72,PR,Puerto Rico
15801,1027571.062,-2155928.082,F,6,72.6,72,PR,Puerto Rico
15802,1025504.161,-2155402.414,F,6,72.6,72,PR,Puerto Rico
15803,1025229.814,-2155332.64,F,6,72.6,72,PR,Puerto Rico
15804,1024602.624,-2154879.135,F,6,72.6,72,PR,Puerto Rico
15805,1023233.98,-2153889.504,F,6,72.6,72,PR,Puerto Rico
15806,1022888.787,-2153639.904,F,6,72.6,72,PR,Puerto Rico
15807,1022526.105,-2152511.56,F,6,72.6,72,PR,Puerto Rico
15808,1021941.631,-2152181.297,F,6,72.6,72,PR,Puerto Rico
15809,1021305.934,-2151822.09,F,6,72.6,72,PR,Puerto Rico
15810,1021724.368,-2150537.56,F,6,72.6,72,PR,Puerto Rico
15811,1021734.678,-2150505.909,F,6,72.6,72,PR,Puerto Rico
15812,1021739.889,-2150433.968,F,6,72.6,72,PR,Puerto Rico
15813,1021800.52,-2149596.892,F,6,72.6,72,PR,Puerto Rico
15814,1021643.196,-2149078.548,F,6,72.6,72,PR,Puerto Rico
15815,1021305.934,-2147967.355,F,6,72.6,72,PR,Puerto Rico
15816,1021392.458,-2147973.215,F,6,72.6,72,PR,Puerto Rico
15817,1016687.96,-2127814.171,F,7,72.7,72,PR,Puerto Rico
15818,1016487.13,-2127818.796,F,7,72.7,72,PR,Puerto Rico
15819,1016250.187,-2127780.259,F,7,72.7,72,PR,Puerto Rico
15820,1015970.963,-2127766.386,F,7,72.7,72,PR,Puerto Rico
15821,1015803.826,-2127841.257,F,7,72.7,72,PR,Puerto Rico
15822,1015522.621,-2127863.498,F,7,72.7,72,PR,Puerto Rico
15823,1015349.978,-2127728.29,F,7,72.7,72,PR,Puerto Rico
15824,1015410.535,-2127247.136,F,7,72.7,72,PR,Puerto Rico
15825,1015798.981,-2127225.336,F,7,72.7,72,PR,Puerto Rico
15826,1015830.723,-2127238.75,F,7,72.7,72,PR,Puerto Rico
15827,1016120.484,-2127361.204,F,7,72.7,72,PR,Puerto Rico
15828,1016583.141,-2127331.916,F,7,72.7,72,PR,Puerto Rico
15829,1016731.34,-2127435.414,F,7,72.7,72,PR,Puerto Rico
15830,1016687.96,-2127814.171,F,7,72.7,72,PR,Puerto Rico
15831,1019757.561,-2117727.814,F,8,72.8,72,PR,Puerto Rico
15832,1019790.685,-2117726.239,F,8,72.8,72,PR,Puerto Rico
15833,1021675.002,-2119117.951,F,8,72.8,72,PR,Puerto Rico
15834,1022015.223,-2119316.798,F,8,72.8,72,PR,Puerto Rico
15835,1021648.797,-2119813.807,F,8,72.8,72,PR,Puerto Rico
15836,1021465.585,-2120087.305,F,8,72.8,72,PR,Puerto Rico
15837,1020366.528,-2119987.771,F,8,72.8,72,PR,Puerto Rico
15838,1019160.938,-2119866.047,F,8,72.8,72,PR,Puerto Rico
15839,1019136.448,-2119863.574,F,8,72.8,72,PR,Puerto Rico
15840,1018482.423,-2119641.634,F,8,72.8,72,PR,Puerto Rico
15841,1018403.818,-2119614.96,F,8,72.8,72,PR,Puerto Rico
15842,1018063.597,-2119490.762,F,8,72.8,72,PR,Puerto Rico
15843,1017670.966,-2119590.296,F,8,72.8,72,PR,Puerto Rico
15844,1017634.901,-2119624.54,F,8,72.8,72,PR,Puerto Rico
15845,1017383.155,-2119863.574,F,8,72.8,72,PR,Puerto Rico
15846,1016807.312,-2119913.341,F,8,72.8,72,PR,Puerto Rico
15847,1016467.311,-2119515.646,F,8,72.8,72,PR,Puerto Rico
15848,1016571.91,-2118720.256,F,8,72.8,72,PR,Puerto Rico
15849,1016205.485,-2118173.48,F,8,72.8,72,PR,Puerto Rico
15850,1016493.296,-2117850.436,F,8,72.8,72,PR,Puerto Rico
15851,1017226.147,-2118049.283,F,8,72.8,72,PR,Puerto Rico
15852,1017304.415,-2118029.733,F,8,72.8,72,PR,Puerto Rico
15853,1017539.167,-2117971.098,F,8,72.8,72,PR,Puerto Rico
15854,1018149.23,-2117818.717,F,8,72.8,72,PR,Puerto Rico
15855,1018220.605,-2117800.889,F,8,72.8,72,PR,Puerto Rico
15856,1019513.635,-2117739.411,F,8,72.8,72,PR,Puerto Rico
15857,1019757.561,-2117727.814,F,8,72.8,72,PR,Puerto Rico
15858,1075769.011,-2104681.578,F,9,72.9,72,PR,Puerto Rico
15859,1076058.584,-2104689.065,F,9,72.9,72,PR,Puerto Rico
15860,1076179.258,-2104926.008,F,9,72.9,72,PR,Puerto Rico
15861,1076010.359,-2105368.846,F,9,72.9,72,PR,Puerto Rico
15862,1075937.91,-2105773.808,F,9,72.9,72,PR,Puerto Rico
15863,1076259.854,-2105964.728,F,9,72.9,72,PR,Puerto Rico
15864,1076476.979,-2106247.254,F,9,72.9,72,PR,Puerto Rico
15865,1076388.455,-2106675.118,F,9,72.9,72,PR,Puerto Rico
15866,1076267.781,-2107011.155,F,9,72.9,72,PR,Puerto Rico
15867,1076267.781,-2107370.093,F,9,72.9,72,PR,Puerto Rico
15868,1076281.331,-2107434.501,F,9,72.9,72,PR,Puerto Rico
15869,1076316.007,-2107599.329,F,9,72.9,72,PR,Puerto Rico
15870,1076290.107,-2107870.853,F,9,72.9,72,PR,Puerto Rico
15871,1076275.929,-2108019.485,F,9,72.9,72,PR,Puerto Rico
15872,1076356.305,-2108699.266,F,9,72.9,72,PR,Puerto Rico
15873,1076369.624,-2108798.537,F,9,72.9,72,PR,Puerto Rico
15874,1076412.678,-2109119.423,F,9,72.9,72,PR,Puerto Rico
15875,1076268.088,-2109311.682,F,9,72.9,72,PR,Puerto Rico
15876,1076251.706,-2109333.464,F,9,72.9,72,PR,Puerto Rico
15877,1075640.19,-2109195.835,F,9,72.9,72,PR,Puerto Rico
15878,1075511.154,-2108853.035,F,9,72.9,72,PR,Puerto Rico
15879,1075479.218,-2108768.191,F,9,72.9,72,PR,Puerto Rico
15880,1075221.795,-2107981.39,F,9,72.9,72,PR,Puerto Rico
15881,1074974.128,-2107738.317,F,9,72.9,72,PR,Puerto Rico
15882,1074497.752,-2107270.779,F,9,72.9,72,PR,Puerto Rico
15883,1074472.568,-2107246.867,F,9,72.9,72,PR,Puerto Rico
15884,1074240.329,-2107026.349,F,9,72.9,72,PR,Puerto Rico
15885,1073564.512,-2106140.454,F,9,72.9,72,PR,Puerto Rico
15886,1073797.712,-2105857.707,F,9,72.9,72,PR,Puerto Rico
15887,1074763.323,-2105796.709,F,9,72.9,72,PR,Puerto Rico
15888,1074996.523,-2105766.101,F,9,72.9,72,PR,Puerto Rico
15889,1075270.02,-2105345.944,F,9,72.9,72,PR,Puerto Rico
15890,1075305.937,-2105296.05,F,9,72.9,72,PR,Puerto Rico
15891,1075599.892,-2104887.692,F,9,72.9,72,PR,Puerto Rico
15892,1075769.011,-2104681.578,F,9,72.9,72,PR,Puerto Rico
15893,1075810.233,-2099679.201,F,11,72.11,72,PR,Puerto Rico
15894,1075845.643,-2099712.813,F,11,72.11,72,PR,Puerto Rico
15895,1075860.739,-2099718.843,F,11,72.11,72,PR,Puerto Rico
15896,1076342.872,-2099911.44,F,11,72.11,72,PR,Puerto Rico
15897,1077023.314,-2099961.207,F,11,72.11,72,PR,Puerto Rico
15898,1077454.626,-2100478.285,F,11,72.11,72,PR,Puerto Rico
15899,1077520.543,-2100557.309,F,11,72.11,72,PR,Puerto Rico
15900,1077618.229,-2100725.396,F,11,72.11,72,PR,Puerto Rico
15901,1077939.157,-2101277.608,F,11,72.11,72,PR,Puerto Rico
15902,1078253.173,-2101699.966,F,11,72.11,72,PR,Puerto Rico
15903,1078724.418,-2101849.047,F,11,72.11,72,PR,Puerto Rico
15904,1079195.442,-2101824.163,F,11,72.11,72,PR,Puerto Rico
15905,1079561.647,-2101575.769,F,11,72.11,72,PR,Puerto Rico
15906,1079587.852,-2100880.133,F,11,72.11,72,PR,Puerto Rico
15907,1079823.474,-2100433.112,F,11,72.11,72,PR,Puerto Rico
15908,1080268.294,-2099787.243,F,11,72.11,72,PR,Puerto Rico
15909,1080466.502,-2099928.332,F,11,72.11,72,PR,Puerto Rico
15910,1080573.162,-2100004.254,F,11,72.11,72,PR,Puerto Rico
15911,1080791.727,-2100159.834,F,11,72.11,72,PR,Puerto Rico
15912,1081184.357,-2100706.389,F,11,72.11,72,PR,Puerto Rico
15913,1081419.759,-2101029.214,F,11,72.11,72,PR,Puerto Rico
15914,1082732.35,-2101350.166,F,11,72.11,72,PR,Puerto Rico
15915,1083147.068,-2101451.572,F,11,72.11,72,PR,Puerto Rico
15916,1083670.282,-2101277.608,F,11,72.11,72,PR,Puerto Rico
15917,1084089.117,-2100383.345,F,11,72.11,72,PR,Puerto Rico
15918,1084690.944,-2099985.87,F,11,72.11,72,PR,Puerto Rico
15919,1084821.747,-2100358.461,F,11,72.11,72,PR,Puerto Rico
15920,1084769.558,-2101004.33,F,11,72.11,72,PR,Puerto Rico
15921,1085240.582,-2101252.945,F,11,72.11,72,PR,Puerto Rico
15922,1085797.401,-2101397.021,F,11,72.11,72,PR,Puerto Rico
15923,1085855.859,-2101412.147,F,11,72.11,72,PR,Puerto Rico
15924,1086392.048,-2101550.886,F,11,72.11,72,PR,Puerto Rico
15925,1086810.663,-2101451.572,F,11,72.11,72,PR,Puerto Rico
15926,1086924.74,-2101377.927,F,11,72.11,72,PR,Puerto Rico
15927,1087464.9,-2101029.214,F,11,72.11,72,PR,Puerto Rico
15928,1088328.554,-2101377.142,F,11,72.11,72,PR,Puerto Rico
